Epoch,Train Accuracy,Train Accuracy Std,Test Accuracy,Test Accuracy Std,Loss,Loss Std
19,0.5948827292110874,0.031006492654475384,0.578,0.006780733522815802,0.1289448158732101,0.0035944888644695735
20,0.5650319829424307,0.02832129248742606,0.58,0.006129848393093741,0.1294679361175118,0.003154821890245329
21,0.5565031982942431,0.02657462778308023,0.5803,0.005627984974751886,0.13003020714531574,0.002729601469425532
22,0.5607675906183369,0.02593059353857824,0.5794,0.005260141719487308,0.1307309797164728,0.0023605282160681583
23,0.5756929637526652,0.025968239179707964,0.5811,0.004087857447660894,0.1306251756894563,0.002084663030475616
24,0.582089552238806,0.026213051373331214,0.5819,0.0036277853363010587,0.13087240994167226,0.0018401820408053637
25,0.5884861407249466,0.020597755888792747,0.5839,0.003326204498168494,0.13144819930926568,0.0016521493503873883
26,0.5565031982942431,0.021434442251256562,0.5847,0.003121320974859704,0.1325811798225588,0.0015526071840207766
27,0.5927505330490405,0.014634298188158052,0.5889,0.0032058056838561787,0.13243535534341708,0.001421122430837643
28,0.5863539445628998,0.014989428128847593,0.5833,0.0028898797481344616,0.13250290850268753,0.0013517334883115656
29,0.5906183368869936,0.014291380958454536,0.5854,0.003015826024751805,0.13363360953547043,0.0013891443469879528
30,0.5948827292110874,0.014291380958454534,0.5838,0.0026809397636890168,0.13329946508666854,0.0013061850258093166
31,0.5714285714285714,0.01390764963338017,0.5879,0.00284171988430007,0.13378643849765315,0.0012535472997456801
32,0.579957356076759,0.012163885628794118,0.582,0.0026955733531995258,0.13441671863166507,0.0012627363146815315
33,0.5863539445628998,0.01062037412816648,0.5837,0.002306225853196178,0.1342430703167214,0.001245815177211217
34,0.5863539445628998,0.01045996322018378,0.5826,0.0021562133935088858,0.1346926371743684,0.0011726973152282924
35,0.6119402985074627,0.01329438123627233,0.5863,0.00206665778012841,0.13464372798895785,0.0010173172386706974
36,0.535181236673774,0.019676026424422576,0.5825,0.0021575927816829196,0.1359505500398211,0.0010446967504955046
37,0.6289978678038379,0.02229366984660572,0.587,0.002261682252565604,0.13585195561716043,0.0011089886080055242
38,0.5842217484008528,0.022253184940594934,0.5814,0.002060931346874249,0.13582592122336187,0.0010647816165714398
39,0.5607675906183369,0.02349497200930684,0.5811,0.0022352916869213843,0.13610658583356372,0.000968192572567
40,0.579957356076759,0.023446947896937284,0.5832,0.002196729349444474,0.13571816614505325,0.0009308495376065011
41,0.5842217484008528,0.023181036937147143,0.5862,0.0023051146867364937,0.13556230392283214,0.0007793573747166854
42,0.603411513859275,0.023590726944944965,0.5802,0.002177343897109735,0.13577863539078597,0.0006607722517689787
43,0.5778251599147122,0.0236448159441394,0.5874,0.0024255526762212323,0.13573106916855648,0.00059804572074601
44,0.6119402985074627,0.024853375343786926,0.5859,0.00250011569980205,0.13669865765868983,0.0005575518021955569
45,0.5415778251599147,0.02818564951237608,0.5857,0.002503188049912178,0.1358401493064122,0.0004606146097454349
46,0.5970149253731343,0.027130118464378673,0.5855,0.0024541077050731,0.1367172698921232,0.0003670721934686354
47,0.5756929637526652,0.022907120003994978,0.5765,0.003292792027875882,0.1366766854199265,0.00041763015874628765
48,0.5714285714285714,0.018660680824281815,0.5862,0.003226056108707497,0.13681447861799553,0.0004658328710214511
49,0.5565031982942431,0.019852820514160666,0.5845,0.0031586428720873885,0.1369461763197425,0.000507978428898566
50,0.5735607675906184,0.019159393360188504,0.5849,0.0030442195596363806,0.13673949940626556,0.0005256580491346672
51,0.5628997867803838,0.019731325730669547,0.5819,0.0031053672544682992,0.13727489860454348,0.0005602625011006308
52,0.5842217484008528,0.019731325730669547,0.581,0.003142510445619309,0.1373609490613185,0.0005440762450336311
53,0.6098081023454158,0.020553930826612228,0.5841,0.002952124882574262,0.13753150811772358,0.0005374023626870642
54,0.5501066098081023,0.022110904022638805,0.5852,0.002782174665215798,0.1376775589737811,0.0004885725142062741
55,0.5927505330490405,0.019837674358597755,0.5819,0.002740272050197018,0.1371083103581024,0.00048478588450411893
56,0.5756929637526652,0.01696258953840603,0.5845,0.0026695095039605313,0.13710884708585516,0.00032718454483982674
57,0.5565031982942431,0.016665388842957686,0.5763,0.003228949628358943,0.13805704756077927,0.00040663318334797124
58,0.5778251599147122,0.016701422158199662,0.5849,0.0026764352757210454,0.1376989729114687,0.00039093469116349114
59,0.5927505330490405,0.01753546482325821,0.5811,0.0025588930974734998,0.13845170247974173,0.00047889106120536646
60,0.5543710021321961,0.01775690248590624,0.5875,0.002871202126791596,0.1380120052902429,0.00047485716975054063
61,0.5714285714285714,0.0177886131531436,0.5835,0.002815864149615698,0.13763755032502767,0.00040028455155370765
62,0.5650319829424307,0.01766355611536269,0.5845,0.002831084831352476,0.138436756885128,0.00044382579688886947
63,0.6012793176972282,0.019055174611272745,0.5835,0.002749635588176842,0.13844536916851236,0.00046955940006646426
64,0.5309168443496801,0.020188744433094076,0.5816,0.002782501401542648,0.13957255494111637,0.00067290476451066
65,0.603411513859275,0.021231901998710393,0.5824,0.002709182426764134,0.13840199595511848,0.0006717351464646309
66,0.6204690831556503,0.02459961552903658,0.5827,0.0026925363630071362,0.13829319396697637,0.000597429106009224
67,0.535181236673774,0.02742625494215777,0.585,0.0027222984940871325,0.1382931487392515,0.0004894134488928161
68,0.5927505330490405,0.027356298640172777,0.5819,0.0017834871589896628,0.1382544989874368,0.00048376085686068783
69,0.6289978678038379,0.03120579239391858,0.5808,0.0018796869793920232,0.1384187343913609,0.0004425298986289641
70,0.6076759061833689,0.031980005386532805,0.5816,0.0018354182985299379,0.13883735036163697,0.0004614244095487109
71,0.5735607675906184,0.030882645887426913,0.5819,0.0012505205527669541,0.13864618098176618,0.00044641151328600687
72,0.5756929637526652,0.030741194187399117,0.5898,0.002406568147369586,0.13865123690763262,0.000360071351890576
73,0.5671641791044776,0.030621182693495175,0.59,0.0030896788995750514,0.13855389413485394,0.00035774898016311524
74,0.5991471215351812,0.03052532612526385,0.5829,0.003098813422602132,0.13877564195249634,0.00035913692944885607
75,0.6098081023454158,0.025892893164561406,0.5808,0.0031558943932723064,0.13928523086217928,0.0002923397789122114
76,0.579957356076759,0.025844963493712438,0.5848,0.0031470831306790966,0.13931511706317157,0.0003526311585846502
77,0.5778251599147122,0.024130832240255577,0.5818,0.003187008753265108,0.1387479357056018,0.00033260850327790695
78,0.5778251599147122,0.018366409900949288,0.5839,0.003163531868702687,0.13927053893680003,0.0003405905377653612
79,0.579957356076759,0.01856175944155707,0.587,0.0032450852858432974,0.13861489929814838,0.0003020781856583838
80,0.5970149253731343,0.013991147456963442,0.5849,0.0030734802735230818,0.1391131335388877,0.00028165497835025416
81,0.5778251599147122,0.012311257614421731,0.5855,0.0029416642279077444,0.13944041131656054,0.0003215619930967106
82,0.6226012793176973,0.016245262135884463,0.5775,0.003551021270862181,0.1391419253147233,0.0003108398504648241
83,0.5692963752665245,0.016771016395676124,0.5859,0.003173313308731404,0.13887110889466334,0.0002949602721568688
84,0.603411513859275,0.01607086437540154,0.5834,0.0025649577510093173,0.13949831552914718,0.00028650649676532756
85,0.5735607675906184,0.016486319965082322,0.5817,0.0026128417764495985,0.13963192377263295,0.0003042176060682765
86,0.5714285714285714,0.015557679926978964,0.5844,0.002491605741997253,0.13911311005923285,0.0003025935675290927
87,0.55863539445629,0.017252494243114272,0.5847,0.0024877883569730916,0.1387847980329477,0.00031596709178549295
88,0.5991471215351812,0.0177886131531436,0.5817,0.0024948873341129685,0.13979718373464878,0.00034847477328674067
89,0.5735607675906184,0.017977702579068725,0.5803,0.0026755705346617857,0.13982285400316405,0.0003911815803837068
90,0.5522388059701493,0.02020362740189243,0.5853,0.0025047063139235,0.14024041135555138,0.00042608818749411033
91,0.55863539445629,0.02056854955593303,0.5859,0.002581402015114333,0.13946479660615738,0.00041606364357112737
92,0.5735607675906184,0.020612343536434888,0.58,0.002638870281699417,0.139715421841597,0.00042371067941907855
93,0.5991471215351812,0.016714914624780072,0.5769,0.00275164864180257,0.1401404361925654,0.00045146779267374125
94,0.5778251599147122,0.016597615529061947,0.5861,0.0027730104177336825,0.14011396424793232,0.000421246042090651
95,0.6162046908315565,0.01875307094002376,0.5896,0.0034034984432040815,0.139526320021671,0.00042031003765320436
96,0.5522388059701493,0.02012536902875349,0.5889,0.0037064607430363334,0.14043552148888613,0.00047404226866366275
97,0.535181236673774,0.02327485492869489,0.5834,0.003707352533805947,0.140256665345194,0.0004496326279681796
98,0.5970149253731343,0.0238205456269789,0.5774,0.00413215570178589,0.1397108713955259,0.0003073780828007639
99,0.5863539445628998,0.022952999832514673,0.5866,0.004206940349878759,0.14010995213411,0.0003082884544211252
